"dataset_id";"observacao_id";"camada_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0001";"CM-B4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-B7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C1-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C1-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C1-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C1-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C2-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C2-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C2-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C2-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C3-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C3-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C3-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C3-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C4-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-C7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D1-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D1-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D1-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D1-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D2-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D2-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D2-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D2-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D3-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D3-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D3-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D3-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D4-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-D7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E1-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E1-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E1-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E1-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E2-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E2-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E2-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E2-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E3-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E3-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E3-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E3-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E4-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-E7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F1-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F1-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F1-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F1-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F2-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F2-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F2-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F2-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F3-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F3-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F3-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F3-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F4-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-F7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G1-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G1-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G1-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G1-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G2-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G2-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G2-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G2-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G3-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G3-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G3-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G3-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G4-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G4-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G4-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G4-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G5-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G5-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G5-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G5-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G6-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G6-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G6-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G6-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G7-2012";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G7-2012";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G7-2013";"1";"1";NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0001";"CM-G7-2013";"2";"1";NA;10;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0003";"sm-dnos-001";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,49;NA
"ctb0003";"sm-dnos-002";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,56;NA
"ctb0003";"sm-dnos-003";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,3;NA
"ctb0003";"sm-dnos-004";"1";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;1,15;NA
"ctb0003";"sm-dnos-005";"1";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,17;NA
"ctb0003";"sm-dnos-006";"1";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;1,38;NA
"ctb0003";"sm-dnos-007";"1";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,41;NA
"ctb0003";"sm-dnos-008";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,07;NA
"ctb0003";"sm-dnos-009";"1";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;1,23;NA
"ctb0003";"sm-dnos-010";"1";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;1,57;NA
"ctb0003";"sm-dnos-011";"1";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,37;NA
"ctb0003";"sm-dnos-012";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,05;NA
"ctb0003";"sm-dnos-013";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,22;NA
"ctb0003";"sm-dnos-014";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,18;NA
"ctb0003";"sm-dnos-015";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;0,97;NA
"ctb0003";"sm-dnos-016";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,32;NA
"ctb0003";"sm-dnos-017";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,46;NA
"ctb0003";"sm-dnos-018";"1";NA;NA;0;20;NA;NA;NA;NA;4;NA;NA;1,45;NA
"ctb0003";"sm-dnos-019";"1";NA;NA;0;20;NA;NA;NA;NA;16;NA;NA;1,25;NA
"ctb0003";"sm-dnos-020";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,39;NA
"ctb0003";"sm-dnos-021";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,47;NA
"ctb0003";"sm-dnos-022";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,43;NA
"ctb0003";"sm-dnos-023";"1";NA;NA;0;20;NA;NA;NA;NA;3;NA;NA;0,69;NA
"ctb0003";"sm-dnos-024";"1";NA;NA;0;20;NA;NA;NA;NA;3;NA;NA;1,52;NA
"ctb0003";"sm-dnos-025";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,1;NA
"ctb0003";"sm-dnos-026";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,41;NA
"ctb0003";"sm-dnos-027";"1";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,34;NA
"ctb0003";"sm-dnos-028";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,43;NA
"ctb0003";"sm-dnos-029";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,41;NA
"ctb0003";"sm-dnos-030";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,39;NA
"ctb0003";"sm-dnos-031";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,39;NA
"ctb0003";"sm-dnos-032";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,53;NA
"ctb0003";"sm-dnos-033";"1";NA;NA;0;20;NA;NA;NA;NA;18;NA;NA;1,13;NA
"ctb0003";"sm-dnos-034";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,38;NA
"ctb0003";"sm-dnos-035";"1";NA;NA;0;20;NA;NA;NA;NA;17;NA;NA;1,3;NA
"ctb0003";"sm-dnos-036";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,46;NA
"ctb0003";"sm-dnos-037";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,44;NA
"ctb0003";"sm-dnos-038";"1";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,42;NA
"ctb0003";"sm-dnos-039";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,43;NA
"ctb0003";"sm-dnos-040";"1";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;1,4;NA
"ctb0003";"sm-dnos-041";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,45;NA
"ctb0003";"sm-dnos-042";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,41;NA
"ctb0003";"sm-dnos-043";"1";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,33;NA
"ctb0003";"sm-dnos-044";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,44;NA
"ctb0003";"sm-dnos-045";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,42;NA
"ctb0003";"sm-dnos-046";"1";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;1,06;NA
"ctb0003";"sm-dnos-047";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,53;NA
"ctb0003";"sm-dnos-048";"1";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,4;NA
"ctb0003";"sm-dnos-049";"1";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,33;NA
"ctb0003";"sm-dnos-050";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,45;NA
"ctb0003";"sm-dnos-051";"1";NA;NA;0;20;NA;NA;NA;NA;4;NA;NA;1,47;NA
"ctb0003";"sm-dnos-052";"1";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,25;NA
"ctb0003";"sm-dnos-053";"1";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;1,31;NA
"ctb0003";"sm-dnos-054";"1";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;1,25;NA
"ctb0003";"sm-dnos-055";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,02;NA
"ctb0003";"sm-dnos-056";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,54;NA
"ctb0003";"sm-dnos-057";"1";NA;NA;0;20;NA;NA;NA;NA;17;NA;NA;1,37;NA
"ctb0003";"sm-dnos-058";"1";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;1,5;NA
"ctb0003";"sm-dnos-059";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,46;NA
"ctb0003";"sm-dnos-060";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,34;NA
"ctb0003";"sm-dnos-061";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,45;NA
"ctb0003";"sm-dnos-062";"1";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,61;NA
"ctb0003";"sm-dnos-063";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,68;NA
"ctb0003";"sm-dnos-064";"1";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;1,75;NA
"ctb0003";"sm-dnos-065";"1";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,83;NA
"ctb0003";"sm-dnos-066";"1";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;1,61;NA
"ctb0003";"sm-dnos-067";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,6;NA
"ctb0003";"sm-dnos-068";"1";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,78;NA
"ctb0003";"sm-dnos-069";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,37;NA
"ctb0003";"sm-dnos-070";"1";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,63;NA
"ctb0003";"sm-dnos-071";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,65;NA
"ctb0003";"sm-dnos-072";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,8;NA
"ctb0003";"sm-dnos-073";"1";NA;NA;0;15;NA;NA;NA;NA;26;NA;NA;1,57;NA
"ctb0003";"sm-dnos-074";"1";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,82;NA
"ctb0003";"sm-dnos-075";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,67;NA
"ctb0003";"sm-dnos-076";"1";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,71;NA
"ctb0003";"sm-dnos-077";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,46;NA
"ctb0003";"sm-dnos-078";"1";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,52;NA
"ctb0003";"sm-dnos-079";"1";NA;NA;0;20;NA;NA;NA;NA;21;NA;NA;1,31;NA
"ctb0003";"sm-dnos-080";"1";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,5;NA
"ctb0003";"sm-dnos-081";"1";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,54;NA
"ctb0003";"sm-dnos-082";"1";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;1,67;NA
"ctb0003";"sm-dnos-083";"1";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;1,6;NA
"ctb0003";"sm-dnos-084";"1";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,81;NA
"ctb0003";"sm-dnos-085";"1";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,11;NA
"ctb0003";"sm-dnos-086";"1";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;1,3;NA
"ctb0003";"sm-dnos-087";"1";NA;NA;0;20;NA;NA;NA;NA;16;NA;NA;1,67;NA
"ctb0003";"sm-dnos-088";"1";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;1,7;NA
"ctb0003";"sm-dnos-089";"1";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;1,73;NA
